,tos,sos,spco2,mlotst,o2os,no3os,po4os,sios,dfeos,co3,Cyanobacteria,Proteobacteria,Ascomycota,Bacteroidetes,Firmicutes,Richness,Shannon,bi-cycle,3h4h,Assimilatory_nitrate_reduction,Assimilatory_sulfate_reduction,ATP_synthesis,Calvin_cycle,Cysteine_biosynthesis,Denitrification,Dissimilatory_nitrate_reduction,Dissimilatory_sulfate_reduction,Nitrification,Nitrogen_fixation,Pta-Ack,antenna_proteins,Photosynthetic_electron_transport,Photosystem_I,Photosystem_II,acetyl-CoA_pathway,Sulfur_oxidation
SRR12480189,29.706183,34.43711575,41.79491275,11.21783175,0.19982719,0.000745755,2.92E-06,0.001607003,4.53E-07,0.237992258,0.621777916,0.187225315,0.036730235,0.017691442,0.020010689,2919,2.732555367,0.009778752,0.004415029,0.071923328,0.286125494,0.013656923,0.074877418,0.137996523,0.043118817,0.017286617,0.033236173,0.00309132,0.035404254,0.122348975,0.009818273,0.017610287,0.003879548,0.009211943,0.078923479,0.027296848
SRR12480190,29.7835015,34.4579,41.74875125,12.36280113,0.19957563,0.000633207,2.77E-06,0.001569652,4.28E-07,0.23868505,0.611022354,0.206691292,0.034770156,0.016050207,0.021606233,2926,2.698572919,0.01011062,0.00429167,0.078412709,0.291074571,0.013932112,0.062046642,0.140624858,0.044284756,0.017771777,0.034440507,0.003277784,0.035795795,0.118621312,0.010768944,0.018687778,0.003974705,0.009385969,0.081365105,0.021132387
SRR12480191,29.706183,34.43711575,41.79491275,11.21783175,0.19982719,0.000745755,2.92E-06,0.001607003,4.53E-07,0.237992258,0.565566505,0.198719066,0.040538956,0.016652985,0.028517787,2931,3.033632675,0.012798531,0.004017194,0.11592665,0.275496156,0.012222534,0.06299493,0.13236248,0.043953894,0.016174849,0.029615683,0.003188254,0.03115999,0.113159932,0.009070826,0.016022049,0.002722895,0.006243236,0.096160783,0.016709133
SRR12480192,23.21817475,36.09062125,38.722352,30.4043545,0.219877783,2.35E-06,7.41E-06,0.001095154,2.82E-07,0.234367133,0.652322035,0.070560587,0.076753916,0.011273518,0.013179931,3033,2.637635536,0.008350392,0.003263894,0.05751261,0.249046826,0.013130899,0.13158651,0.123876015,0.035331675,0.013984496,0.025583736,0.002660878,0.027184644,0.131824684,0.008605301,0.019286075,0.003374057,0.006970792,0.063251087,0.075175429
SRR12480193,29.706183,34.43711575,41.79491275,11.21783175,0.19982719,0.000745755,2.92E-06,0.001607003,4.53E-07,0.237992258,0.532447355,0.223524215,0.048668385,0.024858105,0.030330837,2990,3.210855426,0.00985415,0.004372932,0.065547706,0.279319971,0.014143783,0.093517241,0.13517245,0.042148988,0.016593165,0.03199429,0.003021066,0.033544231,0.126154813,0.009888368,0.01739926,0.003304863,0.008144184,0.079384211,0.026494328
SRR12480194,29.647825,34.464489,41.76901075,10.4541865,0.200119803,0.00082218,2.89E-06,0.001616471,4.57E-07,0.238187043,0.568648838,0.204354053,0.042117201,0.02180848,0.022641507,2978,3.092608464,0.011642413,0.004357977,0.07319686,0.28714633,0.012808485,0.071334731,0.13779486,0.044061829,0.017140323,0.03184898,0.003140392,0.033632685,0.122909342,0.009935032,0.0168188,0.003038593,0.007433248,0.090664143,0.021094976
SRR12480195,29.651916,34.5352555,41.8469975,11.40198013,0.200012265,0.000813459,2.85E-06,0.001599588,4.43E-07,0.23884556,0.621702887,0.180810279,0.044855703,0.018834395,0.022794486,2976,2.81270232,0.012279325,0.004087221,0.104028748,0.284245757,0.01237898,0.056185203,0.13661018,0.044059674,0.016928166,0.031113553,0.003118067,0.033331253,0.114896536,0.0095403,0.016275502,0.003165494,0.006521125,0.092966264,0.018268652
SRR12480196,29.647825,34.464489,41.76901075,10.4541865,0.200119803,0.00082218,2.89E-06,0.001616471,4.57E-07,0.238187043,0.580986009,0.216963035,0.037836242,0.023866912,0.027173431,2985,2.864539575,0.008287222,0.004723649,0.059661541,0.296227874,0.015079881,0.073840369,0.143387596,0.043320979,0.018520594,0.037465515,0.003180042,0.037852371,0.120752426,0.01017536,0.019696725,0.004608463,0.010598402,0.072431666,0.020189323
SRR12480197,29.647825,34.464489,41.76901075,10.4541865,0.200119803,0.00082218,2.89E-06,0.001616471,4.57E-07,0.238187043,0.566831929,0.232688649,0.039402458,0.021312663,0.022904887,2995,2.996718782,0.011029268,0.004622413,0.069761233,0.298989281,0.012999572,0.060366226,0.142899205,0.044726931,0.017996996,0.033879477,0.003364851,0.036021101,0.118647903,0.010256221,0.017532781,0.003478672,0.007744137,0.087828128,0.017855605
SRR12480198,29.647825,34.464489,41.76901075,10.4541865,0.200119803,0.00082218,2.89E-06,0.001616471,4.57E-07,0.238187043,0.598059367,0.203093755,0.039861737,0.023778674,0.023241062,2950,2.78151086,0.009150677,0.004409636,0.053939266,0.288261116,0.017893783,0.08008548,0.139711275,0.041718388,0.01702585,0.038406575,0.003342177,0.0344363,0.12607659,0.010953223,0.021882013,0.006333464,0.013180062,0.074383421,0.018810705
SRR12480199,29.657451,34.42139625,41.78095325,9.86620725,0.20024672,0.000845606,2.91E-06,0.001624265,4.67E-07,0.23767922,0.501557653,0.230481709,0.053748123,0.020054185,0.045549398,2998,3.458208156,0.013229156,0.003978444,0.096458567,0.277697507,0.012329171,0.068889914,0.132182105,0.043867396,0.015885584,0.028572702,0.002963796,0.030432954,0.119619796,0.009254695,0.015861165,0.002439751,0.006369212,0.096585204,0.023382881
SRR12480200,30.37952425,34.07594975,41.98058,12.29410625,0.19768385,0.000352643,2.37E-06,0.001499276,4.06E-07,0.235827693,0.295220731,0.178907166,0.091232989,0.038302513,0.115365363,2928,4.601626363,0.010896309,0.004360768,0.100238167,0.278749396,0.012556399,0.061159334,0.139926266,0.043441899,0.0174612,0.030448225,0.003120799,0.034483491,0.11273151,0.010763996,0.016637627,0.002263144,0.010141339,0.084700007,0.025920125
SRR12480201,30.37952425,34.07594975,41.98058,12.29410625,0.19768385,0.000352643,2.37E-06,0.001499276,4.06E-07,0.235827693,0.568201797,0.214059952,0.040173177,0.022094588,0.023759874,2973,2.898340441,0.008030164,0.004936708,0.061060464,0.295565183,0.014978401,0.073994386,0.144528602,0.043651514,0.018798962,0.037916899,0.003347552,0.039388417,0.119528062,0.010924862,0.019023992,0.00420244,0.011552844,0.071394735,0.017175812
SRR12480202,30.37952425,34.07594975,41.98058,12.29410625,0.19768385,0.000352643,2.37E-06,0.001499276,4.06E-07,0.235827693,0.667984979,0.173401611,0.030341381,0.020374949,0.020262261,2691,2.302511868,0.005105758,0.004670236,0.069107037,0.295379954,0.019303688,0.071769744,0.143493148,0.035865999,0.015972744,0.049880965,0.002822753,0.038897495,0.105571581,0.010682795,0.034035318,0.011226514,0.020967437,0.053396569,0.011850265
SRR12480203,30.242626,34.04345425,41.84295,12.77307075,0.197964708,0.000274907,2.44E-06,0.001497123,3.90E-07,0.23506062,0.648613786,0.184936068,0.027680861,0.019462049,0.024353352,2940,2.533574974,0.010123541,0.004980891,0.048247921,0.30397976,0.015390728,0.061996874,0.145878102,0.046010125,0.019035303,0.036890185,0.003508996,0.038713863,0.123596848,0.011155873,0.018258277,0.004544517,0.011177848,0.082407858,0.01410249
SRR12480204,30.242626,34.04345425,41.84295,12.77307075,0.197964708,0.000274907,2.44E-06,0.001497123,3.90E-07,0.23506062,0.667599603,0.18158598,0.025867334,0.020549922,0.018876466,3007,2.397058286,0.007712011,0.00489393,0.046915394,0.305701752,0.014658662,0.071321366,0.150821753,0.045320321,0.020252765,0.038818862,0.003503503,0.040993356,0.117711982,0.012025399,0.018741894,0.004675269,0.010893112,0.070355763,0.014682904
SRR12480205,30.242626,34.04345425,41.84295,12.77307075,0.197964708,0.000274907,2.44E-06,0.001497123,3.90E-07,0.23506062,0.634921132,0.179702417,0.033086491,0.017734215,0.022381914,2951,2.600175896,0.009359114,0.004900659,0.047311354,0.295901539,0.01636391,0.073027896,0.143442212,0.045467238,0.018879228,0.035526348,0.003456296,0.038288928,0.127951725,0.011287621,0.018579299,0.004353705,0.011337389,0.079090679,0.01547486
SRR12480206,30.242626,34.04345425,41.84295,12.77307075,0.197964708,0.000274907,2.44E-06,0.001497123,3.90E-07,0.23506062,0.600961122,0.197089458,0.040961392,0.01780358,0.021920397,3037,2.806845156,0.009379579,0.004614007,0.083157176,0.292288125,0.013512465,0.064703951,0.141636567,0.043629895,0.018200841,0.034146912,0.003211766,0.037098634,0.114648685,0.011016212,0.017919939,0.003451056,0.009671181,0.077600272,0.020112739
SRR12480207,30.242626,34.04345425,41.84295,12.77307075,0.197964708,0.000274907,2.44E-06,0.001497123,3.90E-07,0.23506062,0.672110573,0.153945461,0.031908331,0.01630283,0.01875906,2993,2.399393211,0.007936699,0.004874231,0.046234364,0.29451106,0.017815451,0.080422992,0.144363437,0.044166473,0.019110319,0.037297701,0.003365431,0.039272799,0.125648302,0.011754076,0.020226276,0.004962446,0.012547027,0.069138862,0.016352056
SRR12480208,30.2608565,34.00050675,41.76409225,12.6899925,0.197769443,0.000319395,2.43E-06,0.00149765,4.09E-07,0.234869935,0.616876925,0.178334406,0.036786789,0.019568811,0.030091006,2836,2.690991734,0.008615277,0.004737872,0.073728595,0.292759537,0.014037876,0.068258671,0.143726163,0.043087755,0.018712473,0.036166882,0.00354576,0.038603305,0.115330334,0.0107552,0.020011138,0.003774581,0.011359869,0.073088689,0.019700024
SRR12480209,26.143785,35.62365025,40.63549,20.86104575,0.211342635,0.000127678,5.84E-06,0.001232805,7.68E-07,0.238565735,0.506824803,0.218225126,0.049699132,0.027626326,0.026339114,3050,3.11789893,0.009305932,0.004699978,0.056707822,0.294795413,0.013824841,0.0653428,0.142685514,0.043678677,0.018236832,0.034536209,0.00318232,0.036980312,0.12141281,0.010896703,0.01831721,0.003622946,0.011960073,0.080292449,0.029521158
SRR12480210,30.22827125,33.961282,41.708576,12.0767275,0.197723385,0.00024744,2.51E-06,0.001492478,4.05E-07,0.23437399,0.681524694,0.137654983,0.037345213,0.013944259,0.01527772,3003,2.406886692,0.007557073,0.004482875,0.045265332,0.282728784,0.018056834,0.10304663,0.139324237,0.042347071,0.018050403,0.034912176,0.003307165,0.037241425,0.126239885,0.011181374,0.019866647,0.004770219,0.01073494,0.066341203,0.024545726
SRR12480211,30.22827125,33.961282,41.708576,12.0767275,0.197723385,0.00024744,2.51E-06,0.001492478,4.05E-07,0.23437399,0.634314344,0.161664418,0.040794583,0.018926571,0.021005141,3004,2.669208389,0.009459426,0.004635757,0.072269051,0.291136187,0.014381629,0.069443425,0.140772136,0.043448545,0.018097872,0.034241836,0.003201825,0.035670717,0.120425066,0.010264154,0.018529024,0.003820819,0.010104921,0.077968216,0.022129396
SRR12480212,30.22827125,33.961282,41.708576,12.0767275,0.197723385,0.00024744,2.51E-06,0.001492478,4.05E-07,0.23437399,0.657466339,0.150175945,0.036302331,0.01820095,0.01963227,3011,2.493653676,0.00850999,0.004693265,0.046941743,0.293008212,0.016113854,0.08281509,0.146235526,0.043890155,0.018683088,0.036036111,0.003283492,0.037834664,0.122767063,0.010929036,0.019175456,0.004273447,0.01081513,0.073648553,0.020346126
SRR12480213,30.22827125,33.961282,41.708576,12.0767275,0.197723385,0.00024744,2.51E-06,0.001492478,4.05E-07,0.23437399,0.685774382,0.141788612,0.031800421,0.016952596,0.018240879,2980,2.329583308,0.008406553,0.004737408,0.046859096,0.296660025,0.016652231,0.077810013,0.145791817,0.044499922,0.018991811,0.036783345,0.003384881,0.038633799,0.122133922,0.010838836,0.01945049,0.004876236,0.011499963,0.072506762,0.01948289
SRR12480214,30.22827125,33.961282,41.708576,12.0767275,0.197723385,0.00024744,2.51E-06,0.001492478,4.05E-07,0.23437399,0.603796277,0.153469303,0.046705341,0.018564423,0.021210394,2988,2.761864835,0.008345057,0.004726958,0.045908078,0.284547076,0.01659019,0.093159156,0.139577949,0.043316019,0.018314298,0.034418551,0.003321952,0.036664723,0.129989434,0.010310531,0.01870209,0.00400706,0.012585857,0.070839601,0.024675418
SRR12480215,30.22827125,33.961282,41.708576,12.0767275,0.197723385,0.00024744,2.51E-06,0.001492478,4.05E-07,0.23437399,0.604518363,0.150571386,0.05154577,0.019942278,0.0209288,2943,2.837848412,0.007245264,0.003949095,0.057105375,0.253786651,0.017568932,0.132883641,0.126741207,0.035927397,0.015228862,0.031222939,0.002739157,0.031203197,0.125232047,0.009203639,0.019893128,0.005022676,0.01359577,0.060378382,0.05107264
SRR12480216,30.22827125,33.961282,41.708576,12.0767275,0.197723385,0.00024744,2.51E-06,0.001492478,4.05E-07,0.23437399,0.658887298,0.153192384,0.03584202,0.018652763,0.019240849,2988,2.441148361,0.007587065,0.004836136,0.046425535,0.294319121,0.016679712,0.082538231,0.144247307,0.04357421,0.019175825,0.036984885,0.003473073,0.038773113,0.124316592,0.010743709,0.019983509,0.004780552,0.011699163,0.068078425,0.021783838
SRR12480217,30.249471,33.98762925,41.8194085,11.83029825,0.197836245,0.000186893,2.59E-06,0.001489994,3.99E-07,0.23447273,0.523605632,0.187695608,0.06122814,0.021202364,0.023901989,2948,3.177498961,0.006028095,0.004635955,0.045525875,0.26617231,0.013962335,0.135918741,0.132913164,0.041438348,0.018551727,0.03388378,0.00322716,0.037734945,0.132720115,0.010891908,0.017856549,0.003225189,0.013974558,0.053569202,0.027770044
SRR12480218,30.249471,33.98762925,41.8194085,11.83029825,0.197836245,0.000186893,2.59E-06,0.001489994,3.99E-07,0.23447273,0.683744583,0.139052484,0.035905999,0.019308095,0.018011869,3003,2.298683071,0.007158971,0.004602836,0.045647535,0.288288574,0.016773884,0.096295648,0.142537286,0.041963416,0.018382339,0.036523084,0.003428982,0.037964165,0.1250329,0.010256018,0.019595408,0.005166977,0.010570788,0.064327927,0.025483264
SRR12480219,30.249471,33.98762925,41.8194085,11.83029825,0.197836245,0.000186893,2.59E-06,0.001489994,3.99E-07,0.23447273,0.648151938,0.129064227,0.045170337,0.017085443,0.018634193,3022,2.505354032,0.007144571,0.004537763,0.044768378,0.2757697,0.015808028,0.110529169,0.137534174,0.04076078,0.017934365,0.033853074,0.003253779,0.036137191,0.128392675,0.010029692,0.019424191,0.00423239,0.011909577,0.062425011,0.03555549
SRR12480220,27.73774325,35.29601475,41.26652725,16.93194075,0.20407803,0.000552771,2.56E-06,0.001223027,1.34E-06,0.24193212,0.489137448,0.221685265,0.064444723,0.025561434,0.026641358,3006,3.289752152,0.007499101,0.004641322,0.053590842,0.282581273,0.014149407,0.095372894,0.139216393,0.04117403,0.018124151,0.034020311,0.003203084,0.036763576,0.125942273,0.010909216,0.018763288,0.003297966,0.01011961,0.065350957,0.035280306
SRR12480221,30.249471,33.98762925,41.8194085,11.83029825,0.197836245,0.000186893,2.59E-06,0.001489994,3.99E-07,0.23447273,0.674097842,0.145290392,0.03592569,0.019066529,0.018856635,2964,2.419935055,0.007869186,0.004289647,0.066079223,0.275581865,0.016584383,0.094921176,0.136177513,0.039353063,0.016768467,0.034724713,0.002967393,0.034103077,0.118934622,0.009594167,0.021069561,0.006124277,0.012223457,0.066379957,0.036254254
SRR12480222,30.17158075,34.00422375,41.70072375,11.802854,0.198119718,0.000135882,2.83E-06,0.001482258,3.90E-07,0.23465126,0.588159543,0.133020378,0.06374438,0.017603746,0.017962879,2940,2.905390651,0.006568351,0.003168512,0.052634166,0.221034171,0.020501631,0.184347772,0.117497373,0.03155157,0.012511035,0.026799517,0.002377052,0.025266197,0.139579705,0.008216589,0.018172674,0.005438043,0.013955113,0.052683304,0.057697225
SRR12480223,30.17158075,34.00422375,41.70072375,11.802854,0.198119718,0.000135882,2.83E-06,0.001482258,3.90E-07,0.23465126,0.613962011,0.146030104,0.051417133,0.020394675,0.020894638,2909,2.770339005,0.006003326,0.003509793,0.053628727,0.240699692,0.019940895,0.16121166,0.128872295,0.033135386,0.014074898,0.031560743,0.002636335,0.029473751,0.131398759,0.008397517,0.020663921,0.005916563,0.014992051,0.051818973,0.042064715
SRR12480224,30.17158075,34.00422375,41.70072375,11.802854,0.198119718,0.000135882,2.83E-06,0.001482258,3.90E-07,0.23465126,0.652104869,0.151956916,0.040658648,0.02203907,0.02203907,2970,2.483875157,0.006748196,0.004630445,0.048840745,0.289841548,0.014614107,0.093700208,0.145509383,0.041041455,0.018632596,0.036118193,0.003316129,0.038472909,0.115790717,0.010092396,0.020240378,0.004412849,0.010630228,0.061809871,0.03555765
SRR12480225,30.17158075,34.00422375,41.70072375,11.802854,0.198119718,0.000135882,2.83E-06,0.001482258,3.90E-07,0.23465126,0.636017938,0.172423005,0.040018312,0.019100229,0.01920709,2947,2.547867257,0.008564297,0.00400473,0.060884092,0.271654162,0.017422183,0.104696105,0.133954048,0.039679755,0.01609395,0.033924684,0.002772779,0.032760205,0.131236916,0.009229187,0.020298663,0.005521605,0.012023455,0.069026376,0.026252806
SRR12480226,30.18939075,33.937165,41.59829425,11.32246975,0.198071125,0.000188696,2.77E-06,0.001480476,4.19E-07,0.234218118,0.66020887,0.166499811,0.048598678,0.016351246,0.023221913,2984,2.344094773,0.009005946,0.004570543,0.094882164,0.299031397,0.013464208,0.05238015,0.14236793,0.042804684,0.018303402,0.035702886,0.003280834,0.037662231,0.111749262,0.009837069,0.018978142,0.003974251,0.008609064,0.07517993,0.018215908
SRR12480227,30.01339775,33.9712765,41.4110355,11.26910463,0.198449593,0.000104957,3.30E-06,0.001471188,3.94E-07,0.234312928,0.631067839,0.179134634,0.050976345,0.017487319,0.0188605,2975,2.520666482,0.009120326,0.004498218,0.084672007,0.29539561,0.013209973,0.063081655,0.142197445,0.043193176,0.018144746,0.035195393,0.003298862,0.036994652,0.113447322,0.009838529,0.018363253,0.003807379,0.008435608,0.075152706,0.021953141
SRR12480228,30.02005525,33.92046,41.2672655,11.20251925,0.19838508,0.000121677,2.98E-06,0.001465648,4.17E-07,0.234183505,0.614563801,0.163248901,0.046880283,0.020898528,0.021574037,2989,2.716510283,0.006753014,0.003917776,0.053356827,0.260319353,0.016827161,0.130009846,0.13806251,0.036196676,0.015473876,0.033850283,0.002786324,0.031474553,0.12766202,0.008743813,0.019594589,0.005685366,0.012500083,0.058116801,0.038669129
SRR12480229,30.01339775,33.9712765,41.4110355,11.26910463,0.198449593,0.000104957,3.30E-06,0.001471188,3.94E-07,0.234312928,0.594960369,0.17840509,0.048268742,0.020861038,0.022877722,3041,2.839540285,0.009090006,0.0043465,0.060048135,0.278204698,0.014415138,0.097099163,0.137722683,0.041529779,0.017083587,0.033195549,0.003102834,0.034273709,0.128484204,0.009642791,0.018878524,0.00401749,0.010206188,0.073103674,0.025555351
SRR12480230,29.901683,33.908909,41.1202665,10.898069,0.198558423,0.000113909,3.64E-06,0.00146987,4.08E-07,0.23385458,0.711244999,0.130318407,0.030479005,0.017021537,0.020012294,3034,2.160782456,0.008095087,0.004604685,0.068453802,0.29763805,0.015762712,0.065981217,0.145067453,0.042824697,0.018697371,0.037642321,0.003280318,0.038147047,0.115847936,0.010130516,0.0207485,0.00530448,0.011060033,0.070140705,0.020573071
SRR12480231,28.56590275,35.1698015,42.2569535,8.691191025,0.20214462,0.000821272,2.45E-06,0.001227016,1.63E-06,0.241780935,0.503996799,0.195642215,0.067879561,0.023031252,0.023402113,2985,3.292992669,0.007674169,0.003673356,0.050446669,0.245781242,0.015487139,0.144640374,0.12276904,0.035915689,0.014524568,0.029097267,0.002690163,0.029091457,0.140221452,0.009729352,0.018751451,0.003865797,0.010593794,0.062459852,0.052587172
SRR12480232,29.91185625,33.960233,41.336144,10.7470495,0.19861046,9.61E-05,4.16E-06,0.001479015,3.81E-07,0.233843637,0.633008649,0.173635481,0.054884198,0.020018764,0.021207742,3016,2.596088281,0.010826877,0.004450664,0.082658591,0.298774774,0.013393828,0.05037413,0.142147655,0.04555941,0.018318059,0.034968178,0.003307619,0.036591566,0.116220864,0.009910039,0.017805958,0.003687532,0.007475702,0.087341542,0.016187012
